onset,duration,description
2025-12-16 11:32:10.933561,200.78,BAD_break
2025-12-16 11:32:10.933561,200.78,BAD_break
2025-12-16 11:32:10.933561,200.78,BAD_break
2025-12-16 11:36:29.831314,1.267605633802816,BAD_muscle
2025-12-16 11:36:29.894913,1.0770505385252704,BAD_muscle
2025-12-16 11:36:29.894913,1.0770505385252704,BAD_muscle
2025-12-16 11:38:37.842913,0.6130903065451889,BAD_muscle
2025-12-16 11:40:04.787208,0.01657000828498667,BAD_muscle
2025-12-16 11:40:04.787208,0.01657000828498667,BAD_muscle
2025-12-16 11:40:30.077183,3.024026512013222,BAD_muscle
2025-12-16 11:40:30.077183,3.024026512013222,BAD_muscle
2025-12-16 11:40:30.158572,2.8666114333057067,BAD_muscle
2025-12-16 11:41:01.268153,1.3835956917978365,BAD_muscle
2025-12-16 11:41:01.268153,1.3835956917978365,BAD_muscle
2025-12-16 11:41:07.906512,0.5136702568352121,BAD_muscle
2025-12-16 11:41:07.906512,0.5136702568352121,BAD_muscle
2025-12-16 11:41:31.255196,1.1699727732399197,BAD_muscle
2025-12-16 11:41:31.255196,1.1699727732399197,BAD_muscle
2025-12-16 11:41:32.807836,0.9708284714118918,BAD_muscle
2025-12-16 11:42:51.033557,0.638921301698474,BAD_muscle
2025-12-16 11:42:51.033557,0.638921301698474,BAD_muscle
2025-12-16 11:43:13.494467,0.5642421885129352,BAD_muscle
2025-12-16 11:43:13.494467,0.5642421885129352,BAD_muscle
2025-12-16 11:45:23.535955,2.140801244651925,BAD_muscle
2025-12-16 11:45:23.535955,2.140801244651925,BAD_muscle
2025-12-16 11:45:23.552218,2.041229093737911,BAD_muscle
2025-12-16 11:45:28.531158,0.4812653960844955,BAD_muscle
2025-12-16 11:45:28.531158,0.4812653960844955,BAD_muscle
2025-12-16 11:45:28.572314,0.6057305847269845,BAD_muscle
2025-12-16 11:45:33.365205,0.7218980941268001,BAD_muscle
2025-12-16 11:45:33.365205,0.7218980941268001,BAD_muscle
2025-12-16 11:45:34.800703,2.0163360560093224,BAD_muscle
2025-12-16 11:45:34.800703,2.0163360560093224,BAD_muscle
2025-12-16 11:45:38.394895,1.659535848567316,BAD_muscle
2025-12-16 11:45:38.394895,1.659535848567316,BAD_muscle
2025-12-16 11:45:38.861630,1.676131207053004,BAD_muscle
2025-12-16 11:45:53.353406,1.8254894334240817,BAD_muscle
2025-12-16 11:45:53.353406,1.8254894334240817,BAD_muscle
2025-12-16 11:45:53.444348,1.8005963956956066,BAD_muscle
2025-12-16 11:46:04.207734,1.2280565279398843,BAD_muscle
2025-12-16 11:46:04.216365,0.8961493582263529,BAD_muscle
2025-12-16 11:46:04.216365,0.8961493582263529,BAD_muscle
2025-12-16 11:46:11.421561,610.778,BAD_distractor
